NODE_ID,IPRD_NM,PLCT_NM,NODE_TTLE,NODE_TTLE_EN,PBSH,NODE_LINK,NODE_CLSS_01,NODE_CLSS_02,AUTR_NM,KYWD,ABST_KR,ABST_EN
NODE10597127,대한기계학회,기계저널,고분자 소재의 손상기구에 기반한 취성 파괴 특성 평가,,202109,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10597127,공학,기계공학,최병호,,,
NODE10597128,대한기계학회,기계저널,경량 신소재 복합 재료의 고속 변형률 거동 및 충돌 성능 예측 및 응용,,202109,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10597128,공학,기계공학,김학성,,,
NODE10597129,대한기계학회,기계저널,투명 전극 제조를 위한 대면적 그래핀 전사 공정에서의 손상역학,,202109,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10597129,공학,기계공학,"장봉균, 김광섭, 김재현, 이학주",,,
NODE10597130,대한기계학회,기계저널,전자 부품의 손상 모드 및 해석 기술,,202109,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10597130,공학,기계공학,신동길,,,
NODE10597131,대한기계학회,기계저널,[특허 소식] 최근 10년간 부분 디자인 출원 건수 약 세 배 증가 외,,202109,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10597131,공학,기계공학,편집부,,,
NODE10597132,대한기계학회,기계저널,[한국사 이야기] 왕을 철저히 감시한 사관,,202109,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10597132,공학,기계공학,신현배,,,
NODE10597133,대한기계학회,기계저널,대한기계학회 2021년 주요일정,,202109,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10597133,공학,기계공학,편집부,,,
NODE10597137,대한기계학회,기계저널,"[논문집 목차] 대한기계학회논문집 A·B(45-8), JMST(35-8)",,202109,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10597137,공학,기계공학,편집부,,,
NODE10597168,대한기계학회,기계저널,"[이 달의 화보] 플랜트부문 2021년 춘계학술강연회 [2021. 5. 20.(목)~21.(금), 라마다프라자제주호텔] 외",,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10597168,공학,기계공학,편집부,,,
NODE10597169,대한기계학회,기계저널,[KSME 오피니언] 라스트마일 딜리버리와 기계기술,,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10597169,공학,기계공학,박종원,,,
NODE10597170,대한기계학회,기계저널,[인터뷰] 일진에이테크(주) 손의원 대표이사,,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10597170,공학,기계공학,"손의원, 정재일, 양회관",,,
NODE10597171,대한기계학회,기계저널,"[신기술 정보] 1,000℃ 초고온 열 배터리",,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10597171,공학,기계공학,조준현,,,
NODE10597172,대한기계학회,기계저널,[소프트웨어 정보] 압출 해석 시뮬레이션 프로그램: Inspire Extrude,,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10597172,공학,기계공학,최재승,,,
NODE10597173,대한기계학회,기계저널,"[체인리액션] 터미네이터, 시리즈의 예상 못한 탄생",,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10597173,공학,기계공학,유지이,,,
NODE10597174,대한기계학회,기계저널,"[신제품] 기아자동차 기아의 고품격 준중형 SUV, 신형 스포티지",,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10597174,공학,기계공학,편집부,,,
NODE10597175,대한기계학회,기계저널,[스마트폰 어플리케이션 소개] 내 주변에 숨은 고수를 찾아라! ‘숨고’,,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10597175,공학,기계공학,서민교,,,
NODE10597176,대한기계학회,기계저널,[특별회원 동정] 한국남동발전 - 신재생 에너지 발전량 예측 기술력 대외 인증 외,,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10597176,공학,기계공학,편집부,,,
NODE10597177,대한기계학회,기계저널,학습자의 성찰 및 공유 기반 WIU 수업,,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10597177,공학,기계공학,이상욱,,,
NODE11510935,한국고분자학회,고분자 과학과 기술,단일물질 복합체에 기반한 연성소재 3D 프린팅 기법,Homocomposite-based 3D Printing Strategies for Soft Materials,202308,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11510935,공학,화학공학,노상철,,,
NODE11510194,한국산업정보학회,한국산업정보학회논문지,입회안내 외,,202308,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11510194,공학,공학 일반,편집부,,,
NODE11699893,대한조선학회,대한조선학회지,8th SENTA,,202401,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699893,공학,조선해양공학,"심천식, 정다슬, 김강호, 무티아라, 오승환",,,
NODE11699894,대한조선학회,대한조선학회지,2023 한일 공동세션 (일본선박해양공학회 학술대회),,202401,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699894,공학,조선해양공학,노명일,,,
NODE12312950,대한기계학회,기계저널,"[KSME 오피니언] 인공지능과 기계공학, 그리고 공학윤리",,202508,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12312950,공학,기계공학,조영학,,,
NODE12312951,대한기계학회,기계저널,[인터뷰] 고려대학교 화공생명공학과 원왕연 교수,,202508,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12312951,공학,기계공학,"김혜정, 양회관",,,
NODE12312952,대한기계학회,기계저널,"[신기술 정보] 나노로드 간격 조절의 기적: 태양 전지 효율, 한계를 넘다!",,202508,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12312952,공학,기계공학,신동환,,,
NODE12312948,대한기계학회,기계저널,[이 달의 화보] 재료 및 파괴부문 2025년 춘계학술대회 외,,202508,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12312948,공학,기계공학,편집부,,,
NODE12312949,대한기계학회,기계저널,대한기계학회 연회비 및 논문집 구독료 납부 안내,,202508,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12312949,공학,기계공학,편집부,,,
NODE11615828,대한조선학회,대한조선학회지,[칼럼] 디지털 트윈 선박과 초대형 컨테이너선 물리모델에 대해 ­ 유탄성 선체 피로해석 연구 동향을 중심으로­,,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11615828,공학,조선해양공학,박준범,,,
NODE11615829,대한조선학회,대한조선학회지,특허동향,,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11615829,공학,조선해양공학,백광준,,,
NODE11615830,대한조선학회,대한조선학회지,[참가보고] PAAMES/ AMEC 2023,[참가보고] PAAMES/ AMEC 2023,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11615830,공학,조선해양공학,박현,,,
NODE11615831,대한조선학회,대한조선학회지,[개최보고] 제4회 자율운항보트경진대회 (KABOAT 2023),,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11615831,공학,조선해양공학,"최정규, 박준수",,,
NODE10608664,대한전자공학회,전자공학회논문지,Guidelines for Manuscript Writing etc.,Guidelines for Manuscript Writing etc.,202108,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10608664,공학,전기전자공학,편집부,,,
NODE10608800,한국지반신소재학회,한국지반신소재학회 논문집,Manuscript Submission Regulations etc.,Manuscript Submission Regulations etc.,202109,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10608800,공학,건축공학,편집부,,,
NODE10558580,한국강구조학회,한국강구조학회지,건설구조용 H형강 기술 개발 동향,Technology Development Trend of H-Beam for Construction Structure,202102,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10558580,공학,건축공학,"심현주, 조범수",,,
NODE10549920,한국디지털콘텐츠학회,디지털콘텐츠학회논문지,Manuscript Submission Guidelines etc.,Manuscript Submission Guidelines etc.,202104,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10549920,공학,컴퓨터학,편집부,,,
NODE10558581,한국강구조학회,한국강구조학회지,건축용 내화 H형강 개발,Development of fire-resistant H beam for buildings,202102,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10558581,공학,건축공학,"최우남, 김길수",,,
NODE10549969,한국마린엔지니어링학회,Journal of Advanced Marine Engineering and Technology (JAMET),Information for Authors etc.,Information for Authors etc.,202104,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10549969,공학,기계공학,편집부,,,
NODE10550004,한국정보보호학회,정보보호학회지,2021년 한국정보보호학회 학회지 특집호 발간 계획,,202104,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10550004,공학,컴퓨터학,편집부,,,
NODE10550005,한국정보보호학회,정보보호학회지,“30주년 기념 : 젊은 정보보호인 30인 특집” 특집호 발간에 즈음하여,,202104,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10550005,공학,컴퓨터학,박기웅,,,
NODE10550016,한국정보보호학회,정보보호학회지,학회소식 외,,202104,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10550016,공학,컴퓨터학,편집부,,,
NODE10572187,대한국토·도시계획학회,도시정보,都市計劃界 動靜,,202106,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10572187,공학,건축공학,편집부,,,
NODE10572497,한국자동차공학회,오토저널,시나리오기반 자율주행 시뮬레이션,Scenario based Simulation for Autonomous Driving,202107,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10572497,공학,기계공학,"기석철, 손현철",,,
NODE10572498,한국자동차공학회,오토저널,한국기계연구원 부산기계기술연구센터 소개,,202107,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10572498,공학,기계공학,조규백,,,
NODE10550078,한국생태환경건축학회,KIEAE Journal,Instructions for Authors etc.,Instructions for Authors etc.,202104,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10550078,공학,건축공학,편집부,,,
NODE10584047,한국조명·전기설비학회,조명·전기설비,학술대회 우수추천논문 선정 및 논문투고 특전 시행 안내 외,,202107,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10584047,공학,전기전자공학,편집부,,,
NODE11195270,한국고분자학회,폴리머,논문 투고 규정 외,,202301,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11195270,공학,화학공학,편집부,,,
NODE11203186,대한기계학회,기계저널,스마트 자동차 신기술과 자동차 효율 향상 방안(6),,202302,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11203186,공학,기계공학,박만재,,,
NODE11203187,대한기계학회,기계저널,"[소프트웨어 정보] 수치 연산, 분석, 시각화 프로그램: Compose",,202302,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11203187,공학,기계공학,최재승,,,
NODE11859823,한국조명·전기설비학회,조명·전기설비,㈜진우씨스템,,202407,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11859823,공학,전기전자공학,고재완,,,
NODE11859824,한국조명·전기설비학회,조명·전기설비,[조명분야] 문헌정보/토픽,,202407,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11859824,공학,전기전자공학,"성열문, 장우진, 윤정일",,,
NODE11859825,한국조명·전기설비학회,조명·전기설비,[전기설비분야] 문헌정보/토픽,,202407,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11859825,공학,전기전자공학,"정진수, 신효섭, 홍사근",,,
NODE11797931,대한기계학회,기계저널,[이 달의 화보] 유체공학부문 2024년 춘계학술강연회 외,,202406,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11797931,공학,기계공학,편집부,,,
NODE11797932,대한기계학회,기계저널,"[KSME 오피니언] 기계공학, 다시 현장으로 가자. 기계공학의 본질, 현장과 실험실에 있다",,202406,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11797932,공학,기계공학,하승우,,,
NODE11797933,대한기계학회,기계저널,[인터뷰] (주)티로보틱스 박현섭 부사장,,202406,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11797933,공학,기계공학,"박현섭, 김학성, 양회관",,,
NODE11797934,대한기계학회,기계저널,[체인리액션] 이름의 근본을 찾아서 (2),,202406,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11797934,공학,기계공학,유지이,,,
NODE11797935,대한기계학회,기계저널,"[신기술 정보] 공기는 통하지만, 그 떨림은 통과할 수 없는 소음 차단 커튼",,202406,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11797935,공학,기계공학,신동환,,,
NODE11797936,대한기계학회,기계저널,"[스마트폰 어플리케이션 소개] 병원 갈 때, 신분증을 대신한다! 모바일 건강보험증!",,202406,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11797936,공학,기계공학,서민교,,,
NODE11797937,대한기계학회,기계저널,[신제품] 귀뚜라미 - ‘2024년형 귀뚜라미 창문형 에어컨’,,202406,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11797937,공학,기계공학,편집부,,,
NODE11797938,대한기계학회,기계저널,[특별회원 동정] 한국남동발전_폐배터리 활용 에너지 저장 장치(UBESS) 연구 개발 업무 협약 외,,202406,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11797938,공학,기계공학,편집부,,,
NODE11797939,대한기계학회,기계저널,발전 산업에서의 디지털 트윈 기술 동향,,202406,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11797939,공학,기계공학,최우성,,,
NODE11797940,대한기계학회,기계저널,발전 산업에서 신뢰성과 디지털 트윈,,202406,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11797940,공학,기계공학,이재빈,,,
NODE11797941,대한기계학회,기계저널,발전소 인공지능 적용 현황,,202406,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11797941,공학,기계공학,최현호,,,
NODE11797942,대한기계학회,기계저널,빅데이터를 활용한 발전 설비 신뢰도 연구 방향,,202406,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11797942,공학,기계공학,오영진,,,
NODE11799112,한국전자파학회JEES,Journal of Electromagnetic Engineering And Science,Instructions for Authors,Instructions for Authors,202405,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11799112,공학,전기전자공학,편집부,,,
NODE11799166,대한전자공학회,전자공학회지,학회소식,,202405,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11799166,공학,전기전자공학,편집부,,,
NODE11799167,대한전자공학회,전자공학회지,학회일지,,202405,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11799167,공학,전기전자공학,편집부,,,
NODE11799168,대한전자공학회,전자공학회지,[특집편집기] 생성형 AI와 AI 융합 활용 기술,,202405,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11799168,공학,전기전자공학,김상범,,,
NODE11799169,대한전자공학회,전자공학회지,GPU를 이용한 AI 활용,,202405,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11799169,공학,전기전자공학,김상범,,,
NODE11799170,대한전자공학회,전자공학회지,생성형 인공지능의 연구 동향,,202405,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11799170,공학,전기전자공학,권혁준,,,
NODE11799171,대한전자공학회,전자공학회지,ChatGPT와 거대 언어 모델,,202405,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11799171,공학,전기전자공학,김동옥,,,
NODE11799172,대한전자공학회,전자공학회지,실물 환경에서의 데이터 기반 강화학습 적용 방안,,202405,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11799172,공학,전기전자공학,강찬석,,,
NODE11799173,대한전자공학회,전자공학회지,반도체 공정 장비에서 인공지능 기술의 역할과 활용,,202405,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11799173,공학,전기전자공학,김홍연,,,
NODE11799174,대한전자공학회,전자공학회지,인공지능을 활용한 기계의 건전성 예측 및 관리 방법,,202405,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11799174,공학,전기전자공학,"김관필, 김상범",,,
NODE11799175,대한전자공학회,전자공학회지,논문지 논문목차 : 전자공학회 논문지 제 61권 5호 발행,,202405,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11799175,공학,전기전자공학,편집부,,,
NODE11799176,대한전자공학회,전자공학회지,국내외 학술행사 안내 외,,202405,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11799176,공학,전기전자공학,편집부,,,
NODE11799225,대한전자공학회,전자공학회논문지,Guidelines for Manuscript Writing etc.,Guidelines for Manuscript Writing etc.,202405,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11799225,공학,전기전자공학,편집부,,,
NODE12153906,한국가시화정보학회,한국가시화정보학회지,Code of Ethics for Academic Activities etc.,Code of Ethics for Academic Activities etc.,202502,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12153906,공학,전기전자공학,편집부,,,
NODE12154062,한국방송·미디어공학회,방송과 미디어,성균관대학교 멀티미디어컴퓨팅시스템 연구실,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12154062,공학,전기전자공학,류은석,,,
NODE12154063,한국방송·미디어공학회,방송과 미디어,‘온디바이스 AI 기반 미디어 기술’ 특집호를 내며,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12154063,공학,전기전자공학,김정창,,,
NODE12154068,한국방송·미디어공학회,방송과 미디어,Viewport-Adaptive Immersive Video Streaming System,Viewport-Adaptive Immersive Video Streaming System,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12154068,공학,전기전자공학,정종범,,,
NODE12154069,한국방송·미디어공학회,방송과 미디어,ATSC 3.0 시스템에서 DFT 기반 채널 추정 시 잡음 제거를 위한 적응형 Windowing 기법에 대한 연구,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12154069,공학,전기전자공학,고영빈,,,
NODE12154070,한국방송·미디어공학회,방송과 미디어,ATSC 3.0 기반 방송 가상 스튜디오를 통한 Parallax 왜곡 보정 및 영상 스티칭 기반 Wide Vision 영상 전송 기술,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12154070,공학,전기전자공학,박기범,,,
NODE12154071,한국방송·미디어공학회,방송과 미디어,[회원소개] 고현석 교수,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12154071,공학,전기전자공학,고현석,,,
NODE12154072,한국방송·미디어공학회,방송과 미디어,[회원소개] 박상효 교수,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12154072,공학,전기전자공학,박상효,,,
NODE12154167,한국암반공학회,터널과 지하공간,학회소식 외,News etc.,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12154167,공학,건축공학,편집부,,,
NODE12154197,한국전자파학회,한국전자파학회논문지,Submission Guidelines for The Journal of Korean Institute of Electromagnetic Engineering and Science etc.,Submission Guidelines for The Journal of Korean Institute of Electromagnetic Engineering and Science etc.,202503,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12154197,공학,전기전자공학,편집부,,,
NODE12154501,한국지반공학회,지반(한국지반공학회지),[봄학술발표회 기념상 수상 후기 ①] 국제지반환경공학세미나(Geo-environmental Engineering) 소개 및 지반환경공학의 연구 전망,,202505,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12154501,공학,건축공학,박준범,,,
NODE12154299,한국전자파학회,한국전자파학회논문지,Submission Guidelines for The Journal of Korean Institute of Electromagnetic Engineering and Science etc.,Submission Guidelines for The Journal of Korean Institute of Electromagnetic Engineering and Science etc.,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12154299,공학,전기전자공학,편집부,,,
NODE12154324,한국정보전자통신기술학회,한국정보전자통신기술학회 논문지,편집위원회 규정 외,,202504,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12154324,공학,전기전자공학,편집부,,,
NODE12154328,제어로봇시스템학회,제어로봇시스템학회 논문지,특집호 서문: 생성형 AI 기반 로보틱스,Guest Editorial: Generative AI Based Robotics,202505,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12154328,공학,전기전자공학,"이덕진, 오현동, 임동원",,,
NODE11679973,한국전지학회,한국전지학회지,한국전지학회지 투고규정 외,,202312,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11679973,공학,전기전자공학,편집부,,,
NODE10755634,한국강구조학회,한국강구조학회지,학회 주관/주최/참가 회의 및 행사 외,,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10755634,공학,건축공학,편집부,,,
NODE10755636,한국강구조학회,한국강구조학회지,"국문 논문 초록 : 제33권 제5호(통권 제174호), 2021. 10",List of KSSC Journal,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10755636,공학,건축공학,편집부,,,
NODE10618252,한국정보기술학회,한국정보기술학회논문지,한국정보기술학회 논문지 논문투고 안내 외,,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10618252,공학,전기전자공학,편집부,,,
NODE11723715,대한설비공학회,설비저널,행사일정,,202403,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11723715,공학,기계공학,"김의종, 조홍현",,,
NODE11723716,대한설비공학회,설비저널,설비공학논문집 제36권 제2호(2024)/설비공학논문집 논문투고 안내,,202403,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11723716,공학,기계공학,편집부,,,
NODE11568878,한국기계가공학회,한국기계가공학회지,Editorial Board Regulations etc.,Editorial Board Regulations etc.,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11568878,공학,기계공학,편집부,,,
NODE11589130,대한전기학회,전기의세계,수직형 태양광발전을 이용한 수용성 분석,Hosting Capacity Analysis using Vertical Bifacial Photovoltaic,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11589130,공학,전기전자공학,문원식,,,
NODE11568900,대한기계학회,기계저널,[이 달의 화보] 제2회 KSME-LG 퓨처 홈 테크 챌린지 발표 심사 외,,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11568900,공학,기계공학,편집부,,,
NODE11568901,대한기계학회,기계저널,[인터뷰] (주)와이지-원 송시한 대표이사,,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11568901,공학,기계공학,"송시한, 조영학, 양회관",,,
NODE11568902,대한기계학회,기계저널,"[체인리 액션] 비겁한 변명, 또는 성급한 마녀사냥",,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11568902,공학,기계공학,유지이,,,
NODE11568903,대한기계학회,기계저널,[신기술 정보] 인공지능 기반의 자율주행 드론,,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11568903,공학,기계공학,김정진,,,
NODE11568904,대한기계학회,기계저널,[신제품] LG전자 - LG 휘센 사계절 에어컨,,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11568904,공학,기계공학,편집부,,,
NODE11568905,대한기계학회,기계저널,[특별회원 동정] 한국남동발전 - 협력 기업과 발전 정비 분야 기술 교류회 가져 외,,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11568905,공학,기계공학,편집부,,,
NODE11568906,대한기계학회,기계저널,미래 모빌리티 차량의 열화 및 고장 진단 기술,,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11568906,공학,기계공학,"류용현, 이경우, 성대운, 김창수 ",,,
NODE11568907,대한기계학회,기계저널,데이터 기반 실주행 전기차 배터리 진단 기술,,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11568907,공학,기계공학,홍영선,,,
NODE11568908,대한기계학회,기계저널,센서와 미래 모빌리티,,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11568908,공학,기계공학,"소홍윤, 방주형, 백근태",,,
NODE11568909,대한기계학회,기계저널,미래 모빌리티의 내구 해석 기술,,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11568909,공학,기계공학,구자석,,,
NODE11568910,대한기계학회,기계저널,우주로 가는 모빌리티 : 우주 발사체,,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11568910,공학,기계공학,"조현선, 유승우",,,
NODE11568911,대한기계학회,기계저널,[전문가 연재] 스마트 자동차 신기술과 자동차 효율 향상 방안(15),,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11568911,공학,기계공학,박만재,,,
NODE11568912,대한기계학회,기계저널,대한기계학회 2023년 주요일정,,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11568912,공학,기계공학,편집부,,,
NODE11568913,대한기계학회,기계저널,[한국사 이야기] 임진왜란이 후추 때문에 일어났다?,,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11568913,공학,기계공학,신현배,,,
NODE11568917,대한기계학회,기계저널,"[특허 소식] 로봇 청소기 특허 출원, 한국이 세계 1위 외",,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11568917,공학,기계공학,편집부,,,
NODE11568918,대한기계학회,기계저널,"[논문집 목차] 대한기계학회논문집 A·B(47-10), JMST(37-10)",,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11568918,공학,기계공학,편집부,,,
NODE11568919,대한기계학회,기계저널,[학회소식] 2023년 제9차 이사회 개최 완료,,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11568919,공학,기계공학,편집부,,,
NODE11724174,한국지반환경공학회,지반환경,파형강판을 활용한 도심지 방음터널,,202403,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11724174,공학,건축공학,정종민,,,
NODE11724175,한국지반환경공학회,지반환경,공간정보(GIS)를 활용한 비탈면 관리 연구 동향,,202403,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11724175,공학,건축공학,"황범식, 김한샘, 도종남",,,
NODE11568954,한국통신학회,한국통신학회논문지,공동구 화재 시 대피자를 위한 피난위험 안내 서비스 구현,Implement an Evacuation Risk Notification Service for Evacuees in the Event of a Fire in Underground Utility Tunnel,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11568954,공학,전기전자공학,"김지은, 정우석","Underground Utility Tunnel Fire,Evacuation Risk,Available Safe Egress Time,Required Safety Egress Time",,
NODE11568956,한국통신학회,한국통신학회논문지,"편집후기 (4차 산업혁명과 IT, 비즈니스, 정책 특집)",,202311,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11568956,공학,전기전자공학,편집부,,,
NODE11048566,한국조명·전기설비학회,조명·전기설비학회논문지,논문투고 규정 외,,202203,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11048566,공학,전기전자공학,편집부,,,
NODE11048567,대한전자공학회,전자공학회지,학회소식,,202203,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11048567,공학,전기전자공학,편집부,,,
NODE11048568,대한전자공학회,전자공학회지,학회일지,,202203,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11048568,공학,전기전자공학,편집부,,,
NODE11048569,대한전자공학회,전자공학회지,"[특집편집기] 디지털치료제(DTx, Digital Therapeutics)",,202203,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11048569,공학,전기전자공학,한태화,,,
NODE11048570,대한전자공학회,전자공학회지,디지털치료제의 정의와 기술,,202203,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11048570,공학,전기전자공학,"김미림, 신재용",,,
NODE11048571,대한전자공학회,전자공학회지,산업통상자원부 디지털치료기기 지원 동향,,202203,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11048571,공학,전기전자공학,박지훈,,,
NODE11048572,대한전자공학회,전자공학회지,디지털치료제와 시험평가 방향,,202203,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11048572,공학,전기전자공학,박성용,,,
NODE11048573,대한전자공학회,전자공학회지,디지털 치료제의 인허가 동향,,202203,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11048573,공학,전기전자공학,한영민,,,
